##id,描述（不调用）,掉落类型（1：全选，2：概率走权重，随机，3：各走各概率）,奖励<类型|奖励ID|个数|概率>
#int,string,int,vector<vector<int>>
#id,desc,type,probability
318921,探索小怪21,3,<10|0|128100|128100|10000>%<6|101|231300|282700|10000>%<1|0|118890|145310|10000>%<6|80103|239|293|10000>%<6|93412|2|4|10000>
318922,探索小怪22,3,<10|0|128200|128200|10000>%<6|101|231480|282920|10000>%<1|0|118980|145420|10000>%<6|80103|239|293|10000>%<6|93412|2|4|10000>
318923,探索小怪23,3,<10|0|128200|128200|10000>%<6|101|231480|282920|10000>%<1|0|118980|145420|10000>%<6|80103|239|293|10000>%<6|93412|2|4|10000>
318924,探索小怪24,3,<10|0|128200|128200|10000>%<6|101|231480|282920|10000>%<1|0|118980|145420|10000>%<6|80103|239|293|10000>%<6|93412|2|4|10000>
318925,探索小怪25,3,<10|0|128300|128300|10000>%<6|101|231660|283140|10000>%<1|0|119070|145530|10000>%<6|80103|239|293|10000>%<6|93412|2|4|10000>
318926,探索小怪26,3,<10|0|128300|128300|10000>%<6|101|231660|283140|10000>%<1|0|119070|145530|10000>%<6|80103|239|293|10000>%<6|93412|2|4|10000>
318927,探索小怪27,3,<10|0|128300|128300|10000>%<6|101|231660|283140|10000>%<1|0|119070|145530|10000>%<6|80103|239|293|10000>%<6|93412|2|4|10000>
318928,探索小怪28,3,<10|0|128400|128400|10000>%<6|101|231840|283360|10000>%<1|0|119160|145640|10000>%<6|80103|239|293|10000>%<6|93412|2|4|10000>
318929,探索小怪29,3,<10|0|128400|128400|10000>%<6|101|231840|283360|10000>%<1|0|119160|145640|10000>%<6|80103|239|293|10000>%<6|93412|2|4|10000>
318930,探索boss1,3,<10|0|449400|449400|10000>%<6|101|811440|991760|10000>%<1|0|417060|509740|10000>%<6|80103|838|1024|10000>%<6|93412|2|4|10000>%<6|80081|5|5|10000>
319001,探索小怪1,3,<10|0|128500|128500|10000>%<6|101|232020|283580|10000>%<1|0|119250|145750|10000>%<6|80103|239|293|10000>%<6|93412|2|4|10000>
319002,探索小怪2,3,<10|0|128500|128500|10000>%<6|101|232020|283580|10000>%<1|0|119250|145750|10000>%<6|80103|239|293|10000>%<6|93412|2|4|10000>
319003,探索小怪3,3,<10|0|128500|128500|10000>%<6|101|232020|283580|10000>%<1|0|119250|145750|10000>%<6|80103|239|293|10000>%<6|93412|2|4|10000>
319004,探索小怪4,3,<10|0|128600|128600|10000>%<6|101|232200|283800|10000>%<1|0|119340|145860|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319005,探索小怪5,3,<10|0|128600|128600|10000>%<6|101|232200|283800|10000>%<1|0|119340|145860|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319006,探索小怪6,3,<10|0|128600|128600|10000>%<6|101|232200|283800|10000>%<1|0|119340|145860|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319007,探索小怪7,3,<10|0|128700|128700|10000>%<6|101|232380|284020|10000>%<1|0|119430|145970|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319008,探索小怪8,3,<10|0|128700|128700|10000>%<6|101|232380|284020|10000>%<1|0|119430|145970|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319009,探索小怪9,3,<10|0|128700|128700|10000>%<6|101|232380|284020|10000>%<1|0|119430|145970|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319010,探索小怪10,3,<10|0|128800|128800|10000>%<6|101|232560|284240|10000>%<1|0|119520|146080|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319011,探索小怪11,3,<10|0|128800|128800|10000>%<6|101|232560|284240|10000>%<1|0|119520|146080|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319012,探索小怪12,3,<10|0|128800|128800|10000>%<6|101|232560|284240|10000>%<1|0|119520|146080|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319013,探索小怪13,3,<10|0|128900|128900|10000>%<6|101|232740|284460|10000>%<1|0|119610|146190|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319014,探索小怪14,3,<10|0|128900|128900|10000>%<6|101|232740|284460|10000>%<1|0|119610|146190|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319015,探索小怪15,3,<10|0|128900|128900|10000>%<6|101|232740|284460|10000>%<1|0|119610|146190|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319016,探索小怪16,3,<10|0|129000|129000|10000>%<6|101|232920|284680|10000>%<1|0|119700|146300|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319017,探索小怪17,3,<10|0|129000|129000|10000>%<6|101|232920|284680|10000>%<1|0|119700|146300|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319018,探索小怪18,3,<10|0|129000|129000|10000>%<6|101|232920|284680|10000>%<1|0|119700|146300|10000>%<6|80103|240|294|10000>%<6|93412|2|4|10000>
319019,探索小怪19,3,<10|0|129100|129100|10000>%<6|101|233100|284900|10000>%<1|0|119790|146410|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319020,探索小怪20,3,<10|0|129100|129100|10000>%<6|101|233100|284900|10000>%<1|0|119790|146410|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319021,探索小怪21,3,<10|0|129100|129100|10000>%<6|101|233100|284900|10000>%<1|0|119790|146410|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319022,探索小怪22,3,<10|0|129200|129200|10000>%<6|101|233280|285120|10000>%<1|0|119880|146520|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319023,探索小怪23,3,<10|0|129200|129200|10000>%<6|101|233280|285120|10000>%<1|0|119880|146520|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319024,探索小怪24,3,<10|0|129200|129200|10000>%<6|101|233280|285120|10000>%<1|0|119880|146520|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319025,探索小怪25,3,<10|0|129300|129300|10000>%<6|101|233460|285340|10000>%<1|0|119970|146630|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319026,探索小怪26,3,<10|0|129300|129300|10000>%<6|101|233460|285340|10000>%<1|0|119970|146630|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319027,探索小怪27,3,<10|0|129300|129300|10000>%<6|101|233460|285340|10000>%<1|0|119970|146630|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319028,探索小怪28,3,<10|0|129400|129400|10000>%<6|101|233640|285560|10000>%<1|0|120060|146740|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319029,探索小怪29,3,<10|0|129400|129400|10000>%<6|101|233640|285560|10000>%<1|0|120060|146740|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319030,探索boss1,3,<10|0|452900|452900|10000>%<6|101|817740|999460|10000>%<1|0|420210|513590|10000>%<6|80103|844|1032|10000>%<6|93412|2|4|10000>%<6|80081|5|5|10000>
319101,探索小怪1,3,<10|0|129500|129500|10000>%<6|101|233820|285780|10000>%<1|0|120150|146850|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319102,探索小怪2,3,<10|0|129500|129500|10000>%<6|101|233820|285780|10000>%<1|0|120150|146850|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319103,探索小怪3,3,<10|0|129500|129500|10000>%<6|101|233820|285780|10000>%<1|0|120150|146850|10000>%<6|80103|241|295|10000>%<6|93412|2|4|10000>
319104,探索小怪4,3,<10|0|129600|129600|10000>%<6|101|234000|286000|10000>%<1|0|120240|146960|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319105,探索小怪5,3,<10|0|129600|129600|10000>%<6|101|234000|286000|10000>%<1|0|120240|146960|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319106,探索小怪6,3,<10|0|129600|129600|10000>%<6|101|234000|286000|10000>%<1|0|120240|146960|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319107,探索小怪7,3,<10|0|129700|129700|10000>%<6|101|234180|286220|10000>%<1|0|120330|147070|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319108,探索小怪8,3,<10|0|129700|129700|10000>%<6|101|234180|286220|10000>%<1|0|120330|147070|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319109,探索小怪9,3,<10|0|129700|129700|10000>%<6|101|234180|286220|10000>%<1|0|120330|147070|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319110,探索小怪10,3,<10|0|129800|129800|10000>%<6|101|234360|286440|10000>%<1|0|120420|147180|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319111,探索小怪11,3,<10|0|129800|129800|10000>%<6|101|234360|286440|10000>%<1|0|120420|147180|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319112,探索小怪12,3,<10|0|129800|129800|10000>%<6|101|234360|286440|10000>%<1|0|120420|147180|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319113,探索小怪13,3,<10|0|129900|129900|10000>%<6|101|234540|286660|10000>%<1|0|120510|147290|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319114,探索小怪14,3,<10|0|129900|129900|10000>%<6|101|234540|286660|10000>%<1|0|120510|147290|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319115,探索小怪15,3,<10|0|129900|129900|10000>%<6|101|234540|286660|10000>%<1|0|120510|147290|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319116,探索小怪16,3,<10|0|130000|130000|10000>%<6|101|234720|286880|10000>%<1|0|120600|147400|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319117,探索小怪17,3,<10|0|130000|130000|10000>%<6|101|234720|286880|10000>%<1|0|120600|147400|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319118,探索小怪18,3,<10|0|130000|130000|10000>%<6|101|234720|286880|10000>%<1|0|120600|147400|10000>%<6|80103|242|296|10000>%<6|93412|2|4|10000>
319119,探索小怪19,3,<10|0|130100|130100|10000>%<6|101|234900|287100|10000>%<1|0|120690|147510|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319120,探索小怪20,3,<10|0|130100|130100|10000>%<6|101|234900|287100|10000>%<1|0|120690|147510|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319121,探索小怪21,3,<10|0|130100|130100|10000>%<6|101|234900|287100|10000>%<1|0|120690|147510|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319122,探索小怪22,3,<10|0|130200|130200|10000>%<6|101|235080|287320|10000>%<1|0|120780|147620|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319123,探索小怪23,3,<10|0|130200|130200|10000>%<6|101|235080|287320|10000>%<1|0|120780|147620|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319124,探索小怪24,3,<10|0|130200|130200|10000>%<6|101|235080|287320|10000>%<1|0|120780|147620|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319125,探索小怪25,3,<10|0|130300|130300|10000>%<6|101|235260|287540|10000>%<1|0|120870|147730|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319126,探索小怪26,3,<10|0|130300|130300|10000>%<6|101|235260|287540|10000>%<1|0|120870|147730|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319127,探索小怪27,3,<10|0|130300|130300|10000>%<6|101|235260|287540|10000>%<1|0|120870|147730|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319128,探索小怪28,3,<10|0|130400|130400|10000>%<6|101|235440|287760|10000>%<1|0|120960|147840|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319129,探索小怪29,3,<10|0|130400|130400|10000>%<6|101|235440|287760|10000>%<1|0|120960|147840|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319130,探索boss1,3,<10|0|456400|456400|10000>%<6|101|824040|1007160|10000>%<1|0|423360|517440|10000>%<6|80103|851|1040|10000>%<6|93412|2|4|10000>%<6|80081|5|5|10000>
319201,探索小怪1,3,<10|0|130500|130500|10000>%<6|101|235620|287980|10000>%<1|0|121050|147950|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319202,探索小怪2,3,<10|0|130500|130500|10000>%<6|101|235620|287980|10000>%<1|0|121050|147950|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319203,探索小怪3,3,<10|0|130500|130500|10000>%<6|101|235620|287980|10000>%<1|0|121050|147950|10000>%<6|80103|243|297|10000>%<6|93412|2|4|10000>
319204,探索小怪4,3,<10|0|130600|130600|10000>%<6|101|235800|288200|10000>%<1|0|121140|148060|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319205,探索小怪5,3,<10|0|130600|130600|10000>%<6|101|235800|288200|10000>%<1|0|121140|148060|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319206,探索小怪6,3,<10|0|130600|130600|10000>%<6|101|235800|288200|10000>%<1|0|121140|148060|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319207,探索小怪7,3,<10|0|130700|130700|10000>%<6|101|235980|288420|10000>%<1|0|121230|148170|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319208,探索小怪8,3,<10|0|130700|130700|10000>%<6|101|235980|288420|10000>%<1|0|121230|148170|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319209,探索小怪9,3,<10|0|130700|130700|10000>%<6|101|235980|288420|10000>%<1|0|121230|148170|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319210,探索小怪10,3,<10|0|130800|130800|10000>%<6|101|236160|288640|10000>%<1|0|121320|148280|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319211,探索小怪11,3,<10|0|130800|130800|10000>%<6|101|236160|288640|10000>%<1|0|121320|148280|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319212,探索小怪12,3,<10|0|130800|130800|10000>%<6|101|236160|288640|10000>%<1|0|121320|148280|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319213,探索小怪13,3,<10|0|130900|130900|10000>%<6|101|236340|288860|10000>%<1|0|121410|148390|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319214,探索小怪14,3,<10|0|130900|130900|10000>%<6|101|236340|288860|10000>%<1|0|121410|148390|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319215,探索小怪15,3,<10|0|130900|130900|10000>%<6|101|236340|288860|10000>%<1|0|121410|148390|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319216,探索小怪16,3,<10|0|131000|131000|10000>%<6|101|236520|289080|10000>%<1|0|121500|148500|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319217,探索小怪17,3,<10|0|131000|131000|10000>%<6|101|236520|289080|10000>%<1|0|121500|148500|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319218,探索小怪18,3,<10|0|131000|131000|10000>%<6|101|236520|289080|10000>%<1|0|121500|148500|10000>%<6|80103|244|298|10000>%<6|93412|2|4|10000>
319219,探索小怪19,3,<10|0|131100|131100|10000>%<6|101|236700|289300|10000>%<1|0|121590|148610|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319220,探索小怪20,3,<10|0|131100|131100|10000>%<6|101|236700|289300|10000>%<1|0|121590|148610|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319221,探索小怪21,3,<10|0|131100|131100|10000>%<6|101|236700|289300|10000>%<1|0|121590|148610|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319222,探索小怪22,3,<10|0|131200|131200|10000>%<6|101|236880|289520|10000>%<1|0|121680|148720|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319223,探索小怪23,3,<10|0|131200|131200|10000>%<6|101|236880|289520|10000>%<1|0|121680|148720|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319224,探索小怪24,3,<10|0|131200|131200|10000>%<6|101|236880|289520|10000>%<1|0|121680|148720|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319225,探索小怪25,3,<10|0|131300|131300|10000>%<6|101|237060|289740|10000>%<1|0|121770|148830|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319226,探索小怪26,3,<10|0|131300|131300|10000>%<6|101|237060|289740|10000>%<1|0|121770|148830|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319227,探索小怪27,3,<10|0|131300|131300|10000>%<6|101|237060|289740|10000>%<1|0|121770|148830|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319228,探索小怪28,3,<10|0|131400|131400|10000>%<6|101|237240|289960|10000>%<1|0|121860|148940|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319229,探索小怪29,3,<10|0|131400|131400|10000>%<6|101|237240|289960|10000>%<1|0|121860|148940|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319230,探索boss1,3,<10|0|459900|459900|10000>%<6|101|830340|1014860|10000>%<1|0|426510|521290|10000>%<6|80103|857|1047|10000>%<6|93412|2|4|10000>%<6|80081|5|5|10000>
319301,探索小怪1,3,<10|0|131500|131500|10000>%<6|101|237420|290180|10000>%<1|0|121950|149050|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319302,探索小怪2,3,<10|0|131500|131500|10000>%<6|101|237420|290180|10000>%<1|0|121950|149050|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319303,探索小怪3,3,<10|0|131500|131500|10000>%<6|101|237420|290180|10000>%<1|0|121950|149050|10000>%<6|80103|245|299|10000>%<6|93412|2|4|10000>
319304,探索小怪4,3,<10|0|131600|131600|10000>%<6|101|237600|290400|10000>%<1|0|122040|149160|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319305,探索boss1,3,<10|0|460600|460600|10000>%<6|101|831600|1016400|10000>%<1|0|427140|522060|10000>%<6|80103|860|1052|10000>%<6|93412|2|4|10000>%<6|80081|5|5|10000>
319401,探索小怪1,3,<10|0|131600|131600|10000>%<6|101|237600|290400|10000>%<1|0|122040|149160|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319402,探索小怪2,3,<10|0|131700|131700|10000>%<6|101|237780|290620|10000>%<1|0|122130|149270|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319403,探索小怪3,3,<10|0|131700|131700|10000>%<6|101|237780|290620|10000>%<1|0|122130|149270|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319404,探索小怪4,3,<10|0|131700|131700|10000>%<6|101|237780|290620|10000>%<1|0|122130|149270|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319405,探索小怪5,3,<10|0|131800|131800|10000>%<6|101|237960|290840|10000>%<1|0|122220|149380|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319406,探索小怪6,3,<10|0|131800|131800|10000>%<6|101|237960|290840|10000>%<1|0|122220|149380|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319407,探索小怪7,3,<10|0|131800|131800|10000>%<6|101|237960|290840|10000>%<1|0|122220|149380|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319408,探索小怪8,3,<10|0|131900|131900|10000>%<6|101|238140|291060|10000>%<1|0|122310|149490|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319409,探索小怪9,3,<10|0|131900|131900|10000>%<6|101|238140|291060|10000>%<1|0|122310|149490|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319410,探索小怪10,3,<10|0|131900|131900|10000>%<6|101|238140|291060|10000>%<1|0|122310|149490|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319411,探索小怪11,3,<10|0|132000|132000|10000>%<6|101|238320|291280|10000>%<1|0|122400|149600|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319412,探索小怪12,3,<10|0|132000|132000|10000>%<6|101|238320|291280|10000>%<1|0|122400|149600|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319413,探索小怪13,3,<10|0|132000|132000|10000>%<6|101|238320|291280|10000>%<1|0|122400|149600|10000>%<6|80103|246|300|10000>%<6|93412|2|4|10000>
319414,探索小怪14,3,<10|0|132100|132100|10000>%<6|101|238500|291500|10000>%<1|0|122490|149710|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319415,探索小怪15,3,<10|0|132100|132100|10000>%<6|101|238500|291500|10000>%<1|0|122490|149710|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319416,探索小怪16,3,<10|0|132100|132100|10000>%<6|101|238500|291500|10000>%<1|0|122490|149710|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319417,探索小怪17,3,<10|0|132200|132200|10000>%<6|101|238680|291720|10000>%<1|0|122580|149820|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319418,探索小怪18,3,<10|0|132200|132200|10000>%<6|101|238680|291720|10000>%<1|0|122580|149820|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319419,探索小怪19,3,<10|0|132200|132200|10000>%<6|101|238680|291720|10000>%<1|0|122580|149820|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319420,探索小怪20,3,<10|0|132300|132300|10000>%<6|101|238860|291940|10000>%<1|0|122670|149930|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319421,探索小怪21,3,<10|0|132300|132300|10000>%<6|101|238860|291940|10000>%<1|0|122670|149930|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319422,探索小怪22,3,<10|0|132300|132300|10000>%<6|101|238860|291940|10000>%<1|0|122670|149930|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319423,探索小怪23,3,<10|0|132400|132400|10000>%<6|101|239040|292160|10000>%<1|0|122760|150040|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319424,探索小怪24,3,<10|0|132400|132400|10000>%<6|101|239040|292160|10000>%<1|0|122760|150040|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319425,探索小怪25,3,<10|0|132400|132400|10000>%<6|101|239040|292160|10000>%<1|0|122760|150040|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319426,探索小怪26,3,<10|0|132500|132500|10000>%<6|101|239220|292380|10000>%<1|0|122850|150150|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319427,探索小怪27,3,<10|0|132500|132500|10000>%<6|101|239220|292380|10000>%<1|0|122850|150150|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319428,探索小怪28,3,<10|0|132500|132500|10000>%<6|101|239220|292380|10000>%<1|0|122850|150150|10000>%<6|80103|247|301|10000>%<6|93412|2|4|10000>
319429,探索小怪29,3,<10|0|132600|132600|10000>%<6|101|239400|292600|10000>%<1|0|122940|150260|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319430,探索boss1,3,<10|0|464100|464100|10000>%<6|101|837900|1024100|10000>%<1|0|430290|525910|10000>%<6|80103|867|1059|10000>%<6|93412|2|4|10000>%<6|80081|5|5|10000>
319501,探索小怪1,3,<10|0|132600|132600|10000>%<6|101|239400|292600|10000>%<1|0|122940|150260|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319502,探索小怪2,3,<10|0|132700|132700|10000>%<6|101|239580|292820|10000>%<1|0|123030|150370|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319503,探索小怪3,3,<10|0|132700|132700|10000>%<6|101|239580|292820|10000>%<1|0|123030|150370|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319504,探索小怪4,3,<10|0|132700|132700|10000>%<6|101|239580|292820|10000>%<1|0|123030|150370|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319505,探索小怪5,3,<10|0|132800|132800|10000>%<6|101|239760|293040|10000>%<1|0|123120|150480|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319506,探索小怪6,3,<10|0|132800|132800|10000>%<6|101|239760|293040|10000>%<1|0|123120|150480|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319507,探索小怪7,3,<10|0|132800|132800|10000>%<6|101|239760|293040|10000>%<1|0|123120|150480|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319508,探索小怪8,3,<10|0|132900|132900|10000>%<6|101|239940|293260|10000>%<1|0|123210|150590|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319509,探索小怪9,3,<10|0|132900|132900|10000>%<6|101|239940|293260|10000>%<1|0|123210|150590|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319510,探索小怪10,3,<10|0|132900|132900|10000>%<6|101|239940|293260|10000>%<1|0|123210|150590|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319511,探索小怪11,3,<10|0|133000|133000|10000>%<6|101|240120|293480|10000>%<1|0|123300|150700|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319512,探索小怪12,3,<10|0|133000|133000|10000>%<6|101|240120|293480|10000>%<1|0|123300|150700|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319513,探索小怪13,3,<10|0|133000|133000|10000>%<6|101|240120|293480|10000>%<1|0|123300|150700|10000>%<6|80103|248|303|10000>%<6|93412|2|4|10000>
319514,探索小怪14,3,<10|0|133100|133100|10000>%<6|101|240300|293700|10000>%<1|0|123390|150810|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
319515,探索小怪15,3,<10|0|133100|133100|10000>%<6|101|240300|293700|10000>%<1|0|123390|150810|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
319516,探索小怪16,3,<10|0|133100|133100|10000>%<6|101|240300|293700|10000>%<1|0|123390|150810|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
319517,探索小怪17,3,<10|0|133200|133200|10000>%<6|101|240480|293920|10000>%<1|0|123480|150920|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
319518,探索小怪18,3,<10|0|133200|133200|10000>%<6|101|240480|293920|10000>%<1|0|123480|150920|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
319519,探索小怪19,3,<10|0|133200|133200|10000>%<6|101|240480|293920|10000>%<1|0|123480|150920|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
319520,探索小怪20,3,<10|0|133300|133300|10000>%<6|101|240660|294140|10000>%<1|0|123570|151030|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
319521,探索小怪21,3,<10|0|133300|133300|10000>%<6|101|240660|294140|10000>%<1|0|123570|151030|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
319522,探索小怪22,3,<10|0|133300|133300|10000>%<6|101|240660|294140|10000>%<1|0|123570|151030|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
319523,探索小怪23,3,<10|0|133400|133400|10000>%<6|101|240840|294360|10000>%<1|0|123660|151140|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
319524,探索小怪24,3,<10|0|133400|133400|10000>%<6|101|240840|294360|10000>%<1|0|123660|151140|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
319525,探索小怪25,3,<10|0|133400|133400|10000>%<6|101|240840|294360|10000>%<1|0|123660|151140|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
319526,探索小怪26,3,<10|0|133500|133500|10000>%<6|101|241020|294580|10000>%<1|0|123750|151250|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
319527,探索小怪27,3,<10|0|133500|133500|10000>%<6|101|241020|294580|10000>%<1|0|123750|151250|10000>%<6|80103|248|304|10000>%<6|93412|2|4|10000>
